"name","date","time","latitude","lat_deg","longitude","lon_deg","press","wind"
"FRANK","2010-08-21","18:00:00",13.9,"N",-93.3,"E",1007,25
"FRANK","2010-08-22","00:00:00",13.8,"N",-93.8,"E",1006,30
"FRANK","2010-08-22","06:00:00",13.8,"N",-94.4,"E",1005,30
"FRANK","2010-08-22","12:00:00",13.8,"N",-95,"E",1002,40
"FRANK","2010-08-22","18:00:00",13.9,"N",-95.7,"E",1000,50
"FRANK","2010-08-23","00:00:00",14,"N",-96.4,"E",998,50
"FRANK","2010-08-23","06:00:00",14.2,"N",-97.1,"E",999,50
"FRANK","2010-08-23","12:00:00",14.5,"N",-98,"E",1000,45
"FRANK","2010-08-23","18:00:00",14.8,"N",-98.9,"E",1000,45
"FRANK","2010-08-24","00:00:00",15,"N",-99.7,"E",1000,45
"FRANK","2010-08-24","06:00:00",15.2,"N",-100.5,"E",997,50
"FRANK","2010-08-24","12:00:00",15.4,"N",-101.1,"E",994,55
"FRANK","2010-08-24","18:00:00",15.6,"N",-101.8,"E",992,55
"FRANK","2010-08-25","00:00:00",15.9,"N",-102.7,"E",991,60
"FRANK","2010-08-25","06:00:00",16.2,"N",-103.6,"E",989,60
"FRANK","2010-08-25","12:00:00",16.5,"N",-104.6,"E",987,65
"FRANK","2010-08-25","18:00:00",16.8,"N",-105.7,"E",987,65
"FRANK","2010-08-26","00:00:00",17.1,"N",-106.9,"E",984,70
"FRANK","2010-08-26","06:00:00",17.2,"N",-108.1,"E",984,70
"FRANK","2010-08-26","12:00:00",17.4,"N",-109,"E",981,75
"FRANK","2010-08-26","18:00:00",17.9,"N",-109.9,"E",978,80
"FRANK","2010-08-27","00:00:00",18.2,"N",-110.9,"E",981,75
"FRANK","2010-08-27","06:00:00",18.5,"N",-111.4,"E",984,70
"FRANK","2010-08-27","12:00:00",18.7,"N",-111.8,"E",987,65
"FRANK","2010-08-27","18:00:00",19.1,"N",-112.1,"E",994,55
"FRANK","2010-08-28","00:00:00",19.6,"N",-112.5,"E",999,45
"FRANK","2010-08-28","06:00:00",20,"N",-112.4,"E",1005,35
"FRANK","2010-08-28","12:00:00",20.6,"N",-112.3,"E",1005,30
"FRANK","2010-08-28","18:00:00",20.9,"N",-111.8,"E",1007,25
"FRANK","2010-08-29","00:00:00",20.8,"N",-111.3,"E",1007,25
"EARL","2010-08-24","00:00:00",12.4,"N",-19.3,"E",1009,25
"EARL","2010-08-24","06:00:00",12.8,"N",-20.9,"E",1009,25
"EARL","2010-08-24","12:00:00",13.2,"N",-22.6,"E",1008,30
"EARL","2010-08-24","18:00:00",13.6,"N",-24.3,"E",1008,30
"EARL","2010-08-25","00:00:00",13.9,"N",-26,"E",1008,30
"EARL","2010-08-25","06:00:00",14.1,"N",-27.8,"E",1007,30
"EARL","2010-08-25","12:00:00",14.3,"N",-29.7,"E",1006,35
"EARL","2010-08-25","18:00:00",14.5,"N",-31.5,"E",1006,35
"EARL","2010-08-26","00:00:00",14.7,"N",-33,"E",1006,35
"EARL","2010-08-26","06:00:00",14.9,"N",-34.5,"E",1004,40
"EARL","2010-08-26","12:00:00",15.1,"N",-36,"E",1004,40
"EARL","2010-08-26","18:00:00",15.3,"N",-37.7,"E",1004,40
"EARL","2010-08-27","00:00:00",15.5,"N",-39.4,"E",1004,40
"EARL","2010-08-27","06:00:00",15.7,"N",-41.2,"E",1004,40
"EARL","2010-08-27","12:00:00",15.8,"N",-43.1,"E",1004,40
"EARL","2010-08-27","18:00:00",15.9,"N",-45,"E",1004,40
"EARL","2010-08-28","00:00:00",16,"N",-47,"E",1000,45
"EARL","2010-08-28","06:00:00",16.1,"N",-49,"E",996,50
"EARL","2010-08-28","12:00:00",16.2,"N",-51,"E",996,50
"EARL","2010-08-28","18:00:00",16.3,"N",-53,"E",996,50
"EARL","2010-08-29","00:00:00",16.5,"N",-54.8,"E",991,55
"EARL","2010-08-29","06:00:00",16.7,"N",-56.5,"E",991,55
"EARL","2010-08-29","12:00:00",17,"N",-58,"E",985,65
"EARL","2010-08-29","18:00:00",17.3,"N",-59.3,"E",978,75
"EARL","2010-08-30","00:00:00",17.7,"N",-60.6,"E",971,85
"EARL","2010-08-30","06:00:00",18.1,"N",-61.9,"E",967,95
"EARL","2010-08-30","12:00:00",18.5,"N",-63.1,"E",965,105
"EARL","2010-08-30","18:00:00",19,"N",-64.2,"E",954,115
"EARL","2010-08-31","00:00:00",19.6,"N",-65.3,"E",938,115
"EARL","2010-08-31","06:00:00",20.2,"N",-66.4,"E",931,115
"EARL","2010-08-31","12:00:00",20.9,"N",-67.5,"E",935,115
"EARL","2010-08-31","18:00:00",21.6,"N",-68.4,"E",940,115
"EARL","2010-09-01","00:00:00",22.5,"N",-69.4,"E",940,110
"EARL","2010-09-01","06:00:00",23.6,"N",-70.5,"E",941,105
"EARL","2010-09-01","12:00:00",24.7,"N",-71.6,"E",942,110
"EARL","2010-09-01","18:00:00",25.9,"N",-72.7,"E",941,115
"EARL","2010-09-02","00:00:00",27.2,"N",-73.5,"E",932,120
"EARL","2010-09-02","06:00:00",28.6,"N",-74.3,"E",927,125
"EARL","2010-09-02","12:00:00",30.1,"N",-74.8,"E",935,115
"EARL","2010-09-02","18:00:00",31.7,"N",-75.1,"E",943,100
"EARL","2010-09-03","00:00:00",33,"N",-74.9,"E",949,90
"EARL","2010-09-03","06:00:00",34.5,"N",-74.2,"E",955,85
"EARL","2010-09-03","12:00:00",36.1,"N",-73.4,"E",959,75
"EARL","2010-09-03","18:00:00",37.6,"N",-72.2,"E",960,70
"EARL","2010-09-04","00:00:00",39.1,"N",-70.6,"E",961,60
"EARL","2010-09-04","06:00:00",40.7,"N",-68.4,"E",961,60
"EARL","2010-09-04","12:00:00",43,"N",-65.7,"E",961,65
"EARL","2010-09-04","15:00:00",44.3,"N",-64.5,"E",962,65
"EARL","2010-09-04","18:00:00",45.5,"N",-63.2,"E",965,65
"EARL","2010-09-04","19:00:00",46,"N",-62.7,"E",967,60
"EARL","2010-09-05","00:00:00",48.4,"N",-60.2,"E",971,55
"EARL","2010-09-05","06:00:00",50.6,"N",-57.5,"E",978,50
"EARL","2010-09-05","12:00:00",52.4,"N",-55.4,"E",987,45
"EARL","2010-09-05","18:00:00",54,"N",-54.1,"E",992,40
"EARL","2010-09-06","00:00:00",55.7,"N",-53.5,"E",994,35
"LIONROCK","2010-08-27","18:00:00",16.5,"N",118,"E",1004,0
"LIONROCK","2010-08-28","00:00:00",17.3,"N",117.7,"E",1004,0
"LIONROCK","2010-08-28","06:00:00",18.5,"N",116.9,"E",1002,0
"LIONROCK","2010-08-28","12:00:00",18.9,"N",116.7,"E",1002,0
"LIONROCK","2010-08-28","18:00:00",19.2,"N",116.5,"E",1000,35
"LIONROCK","2010-08-29","00:00:00",19.7,"N",116.2,"E",1000,35
"LIONROCK","2010-08-29","06:00:00",20.2,"N",116.1,"E",998,35
"LIONROCK","2010-08-29","12:00:00",20.4,"N",116.3,"E",996,40
"LIONROCK","2010-08-29","18:00:00",20.6,"N",116.5,"E",996,40
"LIONROCK","2010-08-30","00:00:00",20.7,"N",116.6,"E",990,45
"LIONROCK","2010-08-30","06:00:00",20.8,"N",116.7,"E",985,50
"LIONROCK","2010-08-30","12:00:00",20.7,"N",117,"E",985,50
"LIONROCK","2010-08-30","18:00:00",20.6,"N",117.2,"E",985,50
"LIONROCK","2010-08-31","00:00:00",20.4,"N",117.5,"E",985,50
"LIONROCK","2010-08-31","06:00:00",20.4,"N",118.2,"E",985,50
"LIONROCK","2010-08-31","12:00:00",20.8,"N",119,"E",985,50
"LIONROCK","2010-08-31","18:00:00",21.5,"N",119.4,"E",985,50
"LIONROCK","2010-09-01","00:00:00",22.3,"N",119.4,"E",990,45
"LIONROCK","2010-09-01","06:00:00",22.8,"N",119.1,"E",990,45
"LIONROCK","2010-09-01","12:00:00",23.2,"N",118.9,"E",990,45
"LIONROCK","2010-09-01","18:00:00",23.5,"N",118.3,"E",990,45
"LIONROCK","2010-09-02","00:00:00",23.9,"N",117.3,"E",996,35
"LIONROCK","2010-09-02","06:00:00",24.3,"N",116.1,"E",998,0
"LIONROCK","2010-09-02","12:00:00",24,"N",115,"E",1002,0
"LIONROCK","2010-09-02","18:00:00",23.9,"N",114.3,"E",1002,0
"LIONROCK","2010-09-03","00:00:00",23.9,"N",113.7,"E",1002,0
"LIONROCK","2010-09-03","06:00:00",23.7,"N",113,"E",1002,0
"LIONROCK","2010-09-03","12:00:00",23.5,"N",112.6,"E",1002,0
"LIONROCK","2010-09-03","18:00:00",23.4,"N",112.1,"E",1002,0
"LIONROCK","2010-09-04","00:00:00",23,"N",111.6,"E",1004,0
"LIONROCK","2010-09-04","06:00:00",22.5,"N",111.2,"E",1002,0
"KOMPASU","2010-08-28","12:00:00",18.4,"N",139,"E",1008,0
"KOMPASU","2010-08-28","18:00:00",19.4,"N",137.7,"E",1006,0
"KOMPASU","2010-08-29","00:00:00",20.4,"N",136.4,"E",1004,0
"KOMPASU","2010-08-29","06:00:00",21.1,"N",135.3,"E",1004,0
"KOMPASU","2010-08-29","12:00:00",21.5,"N",134.4,"E",1002,0
"KOMPASU","2010-08-29","18:00:00",22.2,"N",133.2,"E",998,35
"KOMPASU","2010-08-30","00:00:00",22.6,"N",132.4,"E",994,45
"KOMPASU","2010-08-30","06:00:00",23.3,"N",131.8,"E",990,50
"KOMPASU","2010-08-30","12:00:00",23.7,"N",131.2,"E",980,60
"KOMPASU","2010-08-30","18:00:00",24.5,"N",130.2,"E",970,70
"KOMPASU","2010-08-30","21:00:00",24.8,"N",129.7,"E",965,75
"KOMPASU","2010-08-31","00:00:00",25.1,"N",129.4,"E",960,80
"KOMPASU","2010-08-31","03:00:00",25.6,"N",128.9,"E",960,80
"KOMPASU","2010-08-31","06:00:00",26.2,"N",128.4,"E",960,80
"KOMPASU","2010-08-31","08:00:00",26.6,"N",128.1,"E",960,80
"KOMPASU","2010-08-31","09:00:00",26.7,"N",127.9,"E",960,80
"KOMPASU","2010-08-31","12:00:00",27.4,"N",127.3,"E",960,80
"KOMPASU","2010-08-31","15:00:00",28,"N",126.7,"E",960,80
"KOMPASU","2010-08-31","18:00:00",28.6,"N",126.2,"E",960,80
"KOMPASU","2010-09-01","00:00:00",30.3,"N",125.2,"E",965,75
"KOMPASU","2010-09-01","06:00:00",32.3,"N",124.7,"E",970,70
"KOMPASU","2010-09-01","12:00:00",34.3,"N",124.8,"E",970,70
"KOMPASU","2010-09-01","18:00:00",36.5,"N",125.2,"E",980,60
"KOMPASU","2010-09-02","00:00:00",38.3,"N",127.2,"E",990,50
"KOMPASU","2010-09-02","06:00:00",39.3,"N",129.7,"E",994,45
"KOMPASU","2010-09-02","12:00:00",40,"N",132.4,"E",998,35
"KOMPASU","2010-09-02","18:00:00",40.7,"N",134.8,"E",1002,0
"KOMPASU","2010-09-03","00:00:00",41.4,"N",137.4,"E",1004,0
"KOMPASU","2010-09-03","06:00:00",42.1,"N",140.3,"E",1004,0
"KOMPASU","2010-09-03","12:00:00",41.3,"N",145,"E",1006,0
"KOMPASU","2010-09-03","18:00:00",40.8,"N",149.3,"E",1002,0
"KOMPASU","2010-09-04","00:00:00",39.9,"N",154,"E",1000,0
"KOMPASU","2010-09-04","06:00:00",39.4,"N",158.8,"E",998,0
"KOMPASU","2010-09-04","12:00:00",38.9,"N",163.3,"E",998,0
"KOMPASU","2010-09-04","18:00:00",39.7,"N",167.3,"E",996,0
"KOMPASU","2010-09-05","00:00:00",41.4,"N",171.4,"E",994,0
"KOMPASU","2010-09-05","06:00:00",43.4,"N",174.8,"E",988,0
"KOMPASU","2010-09-05","12:00:00",47.2,"N",177.6,"E",984,0
"KOMPASU","2010-09-05","18:00:00",50,"N",179.3,"E",984,0
"KOMPASU","2010-09-06","00:00:00",52.9,"N",179.3,"E",984,0
"KOMPASU","2010-09-06","06:00:00",54.4,"N",179.8,"E",984,0
"NAMTHEUN","2010-08-29","06:00:00",25.1,"N",124.3,"E",1004,0
"NAMTHEUN","2010-08-29","12:00:00",25.4,"N",124,"E",1004,0
"NAMTHEUN","2010-08-29","18:00:00",25.7,"N",123.5,"E",1002,0
"NAMTHEUN","2010-08-30","00:00:00",26,"N",123.2,"E",1000,0
"NAMTHEUN","2010-08-30","06:00:00",26.1,"N",122.7,"E",998,0
"NAMTHEUN","2010-08-30","12:00:00",25.9,"N",122,"E",996,35
"NAMTHEUN","2010-08-30","18:00:00",25.6,"N",121.3,"E",996,35
"NAMTHEUN","2010-08-31","00:00:00",25.5,"N",120.8,"E",996,35
"NAMTHEUN","2010-08-31","06:00:00",25.3,"N",120.2,"E",998,0
"NAMTHEUN","2010-08-31","12:00:00",25.2,"N",119.8,"E",1000,0
"FIONA","2010-08-30","00:00:00",14,"N",-41.8,"E",1007,25
"FIONA","2010-08-30","06:00:00",14.1,"N",-43.8,"E",1007,30
"FIONA","2010-08-30","12:00:00",14.4,"N",-45.7,"E",1007,30
"FIONA","2010-08-30","18:00:00",14.9,"N",-47.7,"E",1007,35
"FIONA","2010-08-31","00:00:00",15.5,"N",-50,"E",1007,35
"FIONA","2010-08-31","06:00:00",15.9,"N",-52.5,"E",1006,35
"FIONA","2010-08-31","12:00:00",16.1,"N",-54.8,"E",1006,35
"FIONA","2010-08-31","18:00:00",16.3,"N",-56.9,"E",1006,40
"FIONA","2010-09-01","00:00:00",16.6,"N",-58.5,"E",1004,45
"FIONA","2010-09-01","06:00:00",17.2,"N",-59.8,"E",1001,50
"FIONA","2010-09-01","12:00:00",18.2,"N",-61,"E",998,50
"FIONA","2010-09-01","18:00:00",19.5,"N",-62.5,"E",999,55
"FIONA","2010-09-02","00:00:00",21,"N",-63.8,"E",1000,50
"FIONA","2010-09-02","06:00:00",22.3,"N",-64.9,"E",1001,45
"FIONA","2010-09-02","12:00:00",23.6,"N",-65.9,"E",1002,45
"FIONA","2010-09-02","18:00:00",25,"N",-66.6,"E",1003,45
"FIONA","2010-09-03","00:00:00",26.3,"N",-67,"E",1005,40
"FIONA","2010-09-03","06:00:00",27.5,"N",-67,"E",1007,40
"FIONA","2010-09-03","12:00:00",28.5,"N",-66.7,"E",1010,35
"FIONA","2010-09-03","18:00:00",29.6,"N",-66,"E",1011,35
"FIONA","2010-09-04","00:00:00",30.7,"N",-65,"E",1011,35
"FIONA","2010-09-04","06:00:00",31.8,"N",-63.9,"E",1011,30
"FIONA","2010-09-04","12:00:00",32.9,"N",-62.9,"E",1011,25
"FIONA","2010-09-04","18:00:00",34.1,"N",-62,"E",1011,25
"MALOU","2010-09-01","12:00:00",15.6,"N",141.4,"E",1008,0
"MALOU","2010-09-01","18:00:00",16.9,"N",140.2,"E",1008,0
"MALOU","2010-09-02","00:00:00",18,"N",139.1,"E",1008,0
"MALOU","2010-09-02","06:00:00",19.5,"N",137.8,"E",1008,0
"MALOU","2010-09-02","12:00:00",21.1,"N",136.4,"E",1010,0
"MALOU","2010-09-02","18:00:00",21.9,"N",134.6,"E",1010,0
"MALOU","2010-09-03","00:00:00",22.5,"N",132.8,"E",1008,0
"MALOU","2010-09-03","06:00:00",23.2,"N",130.9,"E",1006,0
"MALOU","2010-09-03","12:00:00",23.8,"N",129.9,"E",1004,0
"MALOU","2010-09-03","18:00:00",24.4,"N",129,"E",1002,0
"MALOU","2010-09-04","00:00:00",24.7,"N",128.3,"E",1000,35
"MALOU","2010-09-04","03:00:00",25,"N",128,"E",1000,35
"MALOU","2010-09-04","06:00:00",25.4,"N",127.8,"E",1000,35
"MALOU","2010-09-04","09:00:00",26,"N",127.4,"E",1000,35
"MALOU","2010-09-04","12:00:00",27,"N",127,"E",998,40
"MALOU","2010-09-04","15:00:00",27.4,"N",126.8,"E",998,40
"MALOU","2010-09-04","18:00:00",27.8,"N",126.5,"E",998,40
"MALOU","2010-09-05","00:00:00",28.7,"N",126.2,"E",996,45
"MALOU","2010-09-05","06:00:00",29.7,"N",126.2,"E",996,45
"MALOU","2010-09-05","12:00:00",30.6,"N",126.4,"E",994,45
"MALOU","2010-09-05","18:00:00",31.4,"N",126.5,"E",992,50
"MALOU","2010-09-06","00:00:00",31.9,"N",126.6,"E",992,50
"MALOU","2010-09-06","06:00:00",32.3,"N",126.9,"E",992,50
"MALOU","2010-09-06","12:00:00",33,"N",127.6,"E",994,50
"MALOU","2010-09-06","15:00:00",33.2,"N",128,"E",994,50
"MALOU","2010-09-06","18:00:00",33.5,"N",128.3,"E",994,50
"MALOU","2010-09-06","21:00:00",33.8,"N",128.6,"E",994,50
"MALOU","2010-09-07","00:00:00",34.1,"N",128.8,"E",996,45
"MALOU","2010-09-07","02:00:00",34.4,"N",129.2,"E",996,45
"MALOU","2010-09-07","03:00:00",34.6,"N",129.6,"E",996,45
"MALOU","2010-09-07","06:00:00",34.9,"N",130.5,"E",996,45
"MALOU","2010-09-07","09:00:00",35.3,"N",131.4,"E",996,45
"MALOU","2010-09-07","12:00:00",35.6,"N",132,"E",996,45
"MALOU","2010-09-07","15:00:00",35.8,"N",133.2,"E",998,45
"MALOU","2010-09-07","18:00:00",35.8,"N",134,"E",1000,40
"MALOU","2010-09-07","21:00:00",35.9,"N",134.7,"E",1002,40
"MALOU","2010-09-08","00:00:00",35.8,"N",135.6,"E",1004,35
"MALOU","2010-09-08","02:00:00",35.6,"N",136,"E",1004,35
"MALOU","2010-09-08","03:00:00",35.5,"N",136.6,"E",1004,0
"MALOU","2010-09-08","06:00:00",35.4,"N",138.7,"E",1004,0
"MALOU","2010-09-08","12:00:00",35.3,"N",140.6,"E",1004,0
"MALOU","2010-09-08","18:00:00",35.1,"N",141.7,"E",1004,0
"MALOU","2010-09-09","00:00:00",34.7,"N",142.9,"E",1004,0
"MALOU","2010-09-09","06:00:00",34.5,"N",143.5,"E",1004,0
"MALOU","2010-09-09","12:00:00",34.3,"N",144.5,"E",1004,0
"MALOU","2010-09-09","18:00:00",34.1,"N",145.8,"E",1004,0
"MALOU","2010-09-10","00:00:00",33.9,"N",147.1,"E",1004,0
"MALOU","2010-09-10","06:00:00",33.7,"N",148.2,"E",1004,0
"GASTON","2010-09-01","00:00:00",12.2,"N",-32.2,"E",1008,25
"GASTON","2010-09-01","06:00:00",12.4,"N",-33.6,"E",1007,30
"GASTON","2010-09-01","12:00:00",12.7,"N",-35,"E",1005,35
"GASTON","2010-09-01","18:00:00",12.9,"N",-36.1,"E",1005,35
"GASTON","2010-09-02","00:00:00",13.1,"N",-37.2,"E",1006,30
"GASTON","2010-09-02","06:00:00",13.2,"N",-38,"E",1007,30
"GASTON","2010-09-02","12:00:00",13.3,"N",-38.8,"E",1008,30
"GASTON","2010-09-02","18:00:00",13.5,"N",-39.5,"E",1009,25
"GASTON","2010-09-03","00:00:00",13.8,"N",-40.1,"E",1009,25
"GASTON","2010-09-03","06:00:00",14.1,"N",-40.6,"E",1009,25
"GASTON","2010-09-03","12:00:00",14.5,"N",-41.3,"E",1009,25
"GASTON","2010-09-03","18:00:00",15,"N",-42,"E",1008,25
"GASTON","2010-09-04","00:00:00",15.4,"N",-43,"E",1008,25
"GASTON","2010-09-04","06:00:00",15.9,"N",-44.2,"E",1008,30
"GASTON","2010-09-04","12:00:00",16.3,"N",-45.5,"E",1008,30
"GASTON","2010-09-04","18:00:00",16.5,"N",-46.6,"E",1008,30
"GASTON","2010-09-05","00:00:00",16.7,"N",-47.7,"E",1009,25
"GASTON","2010-09-05","06:00:00",16.8,"N",-48.8,"E",1009,25
"GASTON","2010-09-05","12:00:00",16.9,"N",-50,"E",1008,30
"GASTON","2010-09-05","18:00:00",17,"N",-51.2,"E",1008,30
"GASTON","2010-09-06","00:00:00",17.1,"N",-52.6,"E",1008,30
"GASTON","2010-09-06","06:00:00",17.3,"N",-54,"E",1009,30
"GASTON","2010-09-06","12:00:00",17.4,"N",-55.5,"E",1009,30
"GASTON","2010-09-06","18:00:00",17.5,"N",-57.2,"E",1010,25
"GASTON","2010-09-07","00:00:00",17.4,"N",-59,"E",1010,25
"GASTON","2010-09-07","06:00:00",17.1,"N",-60.8,"E",1010,25
"GASTON","2010-09-07","12:00:00",16.8,"N",-62.7,"E",1010,25
"GASTON","2010-09-07","18:00:00",16.8,"N",-64.6,"E",1010,25
"GASTON","2010-09-08","00:00:00",17,"N",-66.3,"E",1010,25
"GASTON","2010-09-08","06:00:00",17.4,"N",-67.7,"E",1010,25
"TEN","2010-09-03","00:00:00",19.3,"N",-109,"E",1003,30
"TEN","2010-09-03","06:00:00",19.6,"N",-109.4,"E",1003,30
"TEN","2010-09-03","12:00:00",19.9,"N",-109.8,"E",1003,30
"TEN","2010-09-03","18:00:00",20.3,"N",-110.3,"E",1003,30
"TEN","2010-09-04","00:00:00",20.8,"N",-110.8,"E",1003,30
"TEN","2010-09-04","06:00:00",21.3,"N",-111.3,"E",1005,25
"TEN","2010-09-04","12:00:00",21.8,"N",-111.8,"E",1006,25
"TEN","2010-09-04","18:00:00",22.3,"N",-112.4,"E",1007,20
"TEN","2010-09-05","00:00:00",22.8,"N",-112.9,"E",1008,20
"TEN","2010-09-05","06:00:00",23.3,"N",-113.4,"E",1008,20
"ELEVEN:HERMINE","2010-09-03","18:00:00",14.9,"N",-94.1,"E",1006,30
"ELEVEN:HERMINE","2010-09-04","00:00:00",15.3,"N",-94.5,"E",1005,30
"ELEVEN:HERMINE","2010-09-04","06:00:00",16.1,"N",-95.1,"E",1004,30
"ELEVEN:HERMINE","2010-09-04","07:00:00",16.2,"N",-95.2,"E",1004,30
"ELEVEN:HERMINE","2010-09-04","12:00:00",16.7,"N",-95.6,"E",1006,25
"ELEVEN:HERMINE","2010-09-04","18:00:00",17.5,"N",-95.6,"E",1006,20
"ELEVEN:HERMINE","2010-09-05","00:00:00",18.3,"N",-95.6,"E",1006,20
"ELEVEN:HERMINE","2010-09-05","06:00:00",19,"N",-95.6,"E",1006,20
"ELEVEN:HERMINE","2010-09-05","12:00:00",19.5,"N",-95.6,"E",1006,20
"ELEVEN:HERMINE","2010-09-05","18:00:00",20,"N",-95.5,"E",1004,25
"ELEVEN:HERMINE","2010-09-06","00:00:00",20.7,"N",-95,"E",1002,30
"ELEVEN:HERMINE","2010-09-06","06:00:00",21.8,"N",-95.1,"E",1001,40
"ELEVEN:HERMINE","2010-09-06","12:00:00",23,"N",-95.6,"E",998,45
"ELEVEN:HERMINE","2010-09-06","18:00:00",24,"N",-96.5,"E",995,50
"ELEVEN:HERMINE","2010-09-07","00:00:00",24.9,"N",-97.2,"E",991,55
"ELEVEN:HERMINE","2010-09-07","02:00:00",25.3,"N",-97.4,"E",989,60
"ELEVEN:HERMINE","2010-09-07","06:00:00",26.2,"N",-97.7,"E",990,55
"ELEVEN:HERMINE","2010-09-07","12:00:00",27.7,"N",-98.1,"E",991,45
"ELEVEN:HERMINE","2010-09-07","18:00:00",29.4,"N",-98.6,"E",996,40
"ELEVEN:HERMINE","2010-09-08","00:00:00",30.6,"N",-99.1,"E",1003,30
"ELEVEN:HERMINE","2010-09-08","06:00:00",31.6,"N",-99.5,"E",1004,25
"ELEVEN:HERMINE","2010-09-08","12:00:00",32.7,"N",-99.5,"E",1005,20
"ELEVEN:HERMINE","2010-09-08","18:00:00",33.7,"N",-98.7,"E",1005,20
"ELEVEN:HERMINE","2010-09-09","00:00:00",34.7,"N",-97.9,"E",1005,20
"ELEVEN:HERMINE","2010-09-09","06:00:00",35.5,"N",-97.2,"E",1005,20
"ELEVEN:HERMINE","2010-09-09","12:00:00",36.3,"N",-96.4,"E",1005,20
"ELEVEN:HERMINE","2010-09-09","18:00:00",37,"N",-95.5,"E",1005,20
"ELEVEN:HERMINE","2010-09-10","00:00:00",37.5,"N",-95,"E",1005,20
"MERANTI","2010-09-07","00:00:00",22.5,"N",123.8,"E",1004,0
"MERANTI","2010-09-07","06:00:00",22.4,"N",123.2,"E",1004,0
"MERANTI","2010-09-07","12:00:00",21.9,"N",122.3,"E",1004,0
"MERANTI","2010-09-07","18:00:00",21.4,"N",121.4,"E",1004,0
"MERANTI","2010-09-08","00:00:00",20.7,"N",120.7,"E",1004,0
"MERANTI","2010-09-08","06:00:00",20.3,"N",119.9,"E",1002,0
"MERANTI","2010-09-08","12:00:00",20.5,"N",119.7,"E",1002,0
"MERANTI","2010-09-08","18:00:00",20.8,"N",119.6,"E",998,35
"MERANTI","2010-09-09","00:00:00",21.3,"N",119.4,"E",994,40
"MERANTI","2010-09-09","06:00:00",22.3,"N",119.1,"E",992,45
"MERANTI","2010-09-09","12:00:00",23.1,"N",118.9,"E",990,50
"MERANTI","2010-09-09","18:00:00",24.3,"N",118.8,"E",985,55
"MERANTI","2010-09-10","00:00:00",25.3,"N",118.8,"E",996,40
"MERANTI","2010-09-10","06:00:00",26.9,"N",118.6,"E",1000,35
"MERANTI","2010-09-10","12:00:00",28,"N",119,"E",1004,0
"MERANTI","2010-09-10","18:00:00",29.1,"N",119.6,"E",1006,0
"MERANTI","2010-09-11","00:00:00",30.6,"N",121.1,"E",1006,0
"MERANTI","2010-09-11","06:00:00",31.9,"N",122.5,"E",1006,0
"MERANTI","2010-09-11","12:00:00",33,"N",124.2,"E",1006,0
"MERANTI","2010-09-11","18:00:00",34.7,"N",125.5,"E",1004,0
"MERANTI","2010-09-12","00:00:00",36.3,"N",129.5,"E",1004,0
"MERANTI","2010-09-12","06:00:00",37.6,"N",132.5,"E",1002,0
"MERANTI","2010-09-12","12:00:00",38.2,"N",135.7,"E",1002,0
"MERANTI","2010-09-12","18:00:00",39,"N",138,"E",1002,0
"MERANTI","2010-09-13","00:00:00",38.9,"N",142.7,"E",1004,0
"MERANTI","2010-09-13","06:00:00",38.9,"N",144.4,"E",1002,0
"MERANTI","2010-09-13","12:00:00",38.8,"N",146.4,"E",1002,0
"MERANTI","2010-09-13","18:00:00",38.9,"N",147.7,"E",1002,0
"MERANTI","2010-09-14","00:00:00",38.4,"N",148.7,"E",1004,0
"MERANTI","2010-09-14","06:00:00",37.8,"N",150,"E",1004,0
"IGOR","2010-09-08","06:00:00",14,"N",-22.7,"E",1006,30
"IGOR","2010-09-08","12:00:00",13.8,"N",-23.3,"E",1005,40
"IGOR","2010-09-08","18:00:00",13.8,"N",-23.7,"E",1005,40
"IGOR","2010-09-09","00:00:00",13.8,"N",-24.1,"E",1005,40
"IGOR","2010-09-09","06:00:00",13.9,"N",-24.8,"E",1005,35
"IGOR","2010-09-09","12:00:00",14.2,"N",-25.5,"E",1006,30
"IGOR","2010-09-09","18:00:00",14.7,"N",-26.4,"E",1006,30
"IGOR","2010-09-10","00:00:00",15.4,"N",-27.5,"E",1004,30
"IGOR","2010-09-10","06:00:00",15.9,"N",-28.7,"E",1004,30
"IGOR","2010-09-10","12:00:00",16.3,"N",-30.4,"E",1004,35
"IGOR","2010-09-10","18:00:00",16.6,"N",-32.5,"E",1002,40
"IGOR","2010-09-11","00:00:00",16.9,"N",-34.8,"E",999,50
"IGOR","2010-09-11","06:00:00",17.1,"N",-37,"E",995,60
"IGOR","2010-09-11","12:00:00",17.3,"N",-38.7,"E",995,60
"IGOR","2010-09-11","18:00:00",17.4,"N",-40.4,"E",995,60
"IGOR","2010-09-12","00:00:00",17.6,"N",-42,"E",987,65
"IGOR","2010-09-12","06:00:00",17.7,"N",-43.5,"E",985,70
"IGOR","2010-09-12","12:00:00",17.7,"N",-44.9,"E",970,90
"IGOR","2010-09-12","18:00:00",17.7,"N",-46.1,"E",948,115
"IGOR","2010-09-13","00:00:00",17.7,"N",-47.3,"E",935,130
"IGOR","2010-09-13","06:00:00",17.6,"N",-48.3,"E",935,130
"IGOR","2010-09-13","12:00:00",17.6,"N",-49.3,"E",933,130
"IGOR","2010-09-13","18:00:00",17.6,"N",-50.2,"E",937,125
"IGOR","2010-09-14","00:00:00",17.7,"N",-50.9,"E",937,125
